AGN,,,,SN Ia,,,,SN II,,,,Bogus,,,,
Classification,Object ID,Object ID with Comma,,Classification,Object ID,Object ID with Comma,,Classification,Object ID,Object ID with Comma,1,"""ZTF18aabengc"""," ""rb"": 0.33"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abmxcga"""," ""ZTF18abmxcga"",",," {""comment"": ""SN Ia"""," ""ZTF19acrenwk"""," ""ZTF19acrenwk"",",," {""comment"": ""SN II""","""ZTF20abahplv""","""ZTF20abahplv"",",,"""ZTF18aagwaop"""," ""rb"": 0.533333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abnufuv"""," ""ZTF18abnufuv"",",," {""comment"": ""SN Ia"""," ""ZTF19acxlddi"""," ""ZTF19acxlddi"",",," {""comment"": ""SN II""","""ZTF20abcgkom""","""ZTF20abcgkom"",",,"""ZTF18aagwnny"""," ""rb"": 0.51"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aboesgk"""," ""ZTF18aboesgk"",",," {""comment"": ""SN Ia"""," ""ZTF19acyflhv"""," ""ZTF19acyflhv"",",," {""comment"": ""SN II""","""ZTF20aaunfpj""","""ZTF20aaunfpj"",",,"""ZTF18absloob"""," ""rb"": 0.213333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aboiucv"""," ""ZTF18aboiucv"",",," {""comment"": ""SN Ia"""," ""ZTF19aczjyre"""," ""ZTF19aczjyre"",",," {""comment"": ""SN II""","""ZTF20aaoxbju""","""ZTF20aaoxbju"",",,"""ZTF18aagwnnc"""," ""rb"": 0.553333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abrfemc"""," ""ZTF18abrfemc"",",," {""comment"": ""SN Ia"""," ""ZTF18aaxokeg"""," ""ZTF18aaxokeg"",",," {""comment"": ""SN II""","""ZTF19adaiujb""","""ZTF19adaiujb"",",,"""ZTF18aagwinb"""," ""rb"": 0.636667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abrwssj"""," ""ZTF18abrwssj"",",," {""comment"": ""SN Ia"""," ""ZTF19abgmxwn"""," ""ZTF19abgmxwn"",",," {""comment"": ""SN II""","""ZTF19adbnltt""","""ZTF19adbnltt"",",,"""ZTF18aagwaph"""," ""rb"": 0.32"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abrwtbu"""," ""ZTF18abrwtbu"",",," {""comment"": ""SN Ia"""," ""ZTF19abqjypm"""," ""ZTF19abqjypm"",",," {""comment"": ""SN II""","""ZTF20aafdmpa""","""ZTF20aafdmpa"",",,"""ZTF18aagwaqg"""," ""rb"": 0.37"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abrzlvk"""," ""ZTF18abrzlvk"",",," {""comment"": ""SN Ia"""," ""ZTF19abuclhk"""," ""ZTF19abuclhk"",",," {""comment"": ""SN II""","""ZTF20aaekbdr""","""ZTF20aaekbdr"",",,"""ZTF18aagzmyt"""," ""rb"": 0.36"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18absbyio"""," ""ZTF18absbyio"",",," {""comment"": ""SN Ia"""," ""ZTF19acxpkpv"""," ""ZTF19acxpkpv"",",," {""comment"": ""SN II""","""ZTF20aafclxb""","""ZTF20aafclxb"",",,"""ZTF18aagwarb"""," ""rb"": 0.556667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18absiukr"""," ""ZTF18absiukr"",",," {""comment"": ""SN Ia"""," ""ZTF19aaysiwt"""," ""ZTF19aaysiwt"",",," {""comment"": ""SN II""","""ZTF19acukucu""","""ZTF19acukucu"",",,"""ZTF18aagstde"""," ""rb"": 0.443333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abskhcp"""," ""ZTF18abskhcp"",",," {""comment"": ""SN Ia"""," ""ZTF19abcejoa"""," ""ZTF19abcejoa"",",," {""comment"": ""SN II""","""ZTF19adbryab""","""ZTF19adbryab"",",,"""ZTF18aagwmeh"""," ""rb"": 0.523333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18absmgua"""," ""ZTF18absmgua"",",," {""comment"": ""SN Ia"""," ""ZTF19aavqotz"""," ""ZTF19aavqotz"",",," {""comment"": ""SN II""","""ZTF19acykafj""","""ZTF19acykafj"",",,"""ZTF18aagxbkt"""," ""rb"": 0.466667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18absureb"""," ""ZTF18absureb"",",," {""comment"": ""SN Ia"""," ""ZTF19abujhgm"""," ""ZTF19abujhgm"",",," {""comment"": ""SN II""","""ZTF19adccrca""","""ZTF19adccrca"",",,"""ZTF18aagvseu"""," ""rb"": 0.576667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abtizze"""," ""ZTF18abtizze"",",," {""comment"": ""SN Ia"""," ""ZTF19abvgnxg"""," ""ZTF19abvgnxg"",",," {""comment"": ""SN II""","""ZTF20aaratfi""","""ZTF20aaratfi"",",,"""ZTF18aagvzsw"""," ""rb"": 0.303333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abtkgsr"""," ""ZTF18abtkgsr"",",," {""comment"": ""SN Ia"""," ""ZTF19abvhkst"""," ""ZTF19abvhkst"",",," {""comment"": ""SN II""","""ZTF19abjioie""","""ZTF19abjioie"",",,"""ZTF18aagwmfz"""," ""rb"": 0.363333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abtmfwf"""," ""ZTF18abtmfwf"",",," {""comment"": ""SN Ia"""," ""ZTF19abyigib"""," ""ZTF19abyigib"",",," {""comment"": ""SN II""","""ZTF20aagnokq""","""ZTF20aagnokq"",",,"""ZTF18aagvzsy"""," ""rb"": 0.31"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abtphwe"""," ""ZTF18abtphwe"",",," {""comment"": ""SN Ia"""," ""ZTF19abyjgal"""," ""ZTF19abyjgal"",",," {""comment"": ""SN II""","""ZTF20aazpphd""","""ZTF20aazpphd"",",,"""ZTF18aagvzkv"""," ""rb"": 0.596667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abtrvok"""," ""ZTF18abtrvok"",",," {""comment"": ""SN Ia"""," ""ZTF19abyjjxp"""," ""ZTF19abyjjxp"",",," {""comment"": ""SN II""","""ZTF19acfttcc""","""ZTF19acfttcc"",",,"""ZTF18aagxrsv"""," ""rb"": 0.466667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abttovo"""," ""ZTF18abttovo"",",," {""comment"": ""SN Ia"""," ""ZTF19abzvyew"""," ""ZTF19abzvyew"",",," {""comment"": ""SN II""","""ZTF18abvkmgw""","""ZTF18abvkmgw"",",,"""ZTF18aagwmgb"""," ""rb"": 0.53"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abtxtjc"""," ""ZTF18abtxtjc"",",," {""comment"": ""SN Ia"""," ""ZTF19acaiylt"""," ""ZTF19acaiylt"",",," {""comment"": ""SN II""","""ZTF20aavvaup""","""ZTF20aavvaup"",",,"""ZTF18aagwmcr"""," ""rb"": 0.446667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abtynxx"""," ""ZTF18abtynxx"",",," {""comment"": ""SN Ia"""," ""ZTF19acasiwm"""," ""ZTF19acasiwm"",",," {""comment"": ""SN II""","""ZTF20aayrobw""","""ZTF20aayrobw"",",,"""ZTF18aagwirf"""," ""rb"": 0.28"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abuahvc"""," ""ZTF18abuahvc"",",," {""comment"": ""SN Ia"""," ""ZTF19acbkyma"""," ""ZTF19acbkyma"",",," {""comment"": ""SN II""","""ZTF20aavpyxo""","""ZTF20aavpyxo"",",,"""ZTF18aagwhof"""," ""rb"": 0.333333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abuarnf"""," ""ZTF18abuarnf"",",," {""comment"": ""SN Ia"""," ""ZTF19acbmwtc"""," ""ZTF19acbmwtc"",",," {""comment"": ""SN II""","""ZTF20aapycrh""","""ZTF20aapycrh"",",,"""ZTF18aagxrid"""," ""rb"": 0.57"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abuoupy"""," ""ZTF18abuoupy"",",," {""comment"": ""SN Ia"""," ""ZTF19accczor"""," ""ZTF19accczor"",",," {""comment"": ""SN II""","""ZTF19adavwik""","""ZTF19adavwik"",",,"""ZTF18aagxqkl"""," ""rb"": 0.316667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abuvwgk"""," ""ZTF18abuvwgk"",",," {""comment"": ""SN Ia"""," ""ZTF19acdjiml"""," ""ZTF19acdjiml"",",," {""comment"": ""SN II""","""ZTF20aagqiey""","""ZTF20aagqiey"",",,"""ZTF18aagwayf"""," ""rb"": 0.456667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abuyhqp"""," ""ZTF18abuyhqp"",",," {""comment"": ""SN Ia"""," ""ZTF19acdtpow"""," ""ZTF19acdtpow"",",," {""comment"": ""SN II""","""ZTF20aagnbes""","""ZTF20aagnbes"",",,"""ZTF18aagxqpf"""," ""rb"": 0.273333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abvkpxw"""," ""ZTF18abvkpxw"",",," {""comment"": ""SN Ia"""," ""ZTF19acfduxa"""," ""ZTF19acfduxa"",",," {""comment"": ""SN II""","""ZTF20aawgrcu""","""ZTF20aawgrcu"",",,"""ZTF18aagvzac"""," ""rb"": 0.293333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abvrsky"""," ""ZTF18abvrsky"",",," {""comment"": ""SN Ia"""," ""ZTF19acgonwy"""," ""ZTF19acgonwy"",",," {""comment"": ""SN II""","""ZTF19abgncfz""","""ZTF19abgncfz"",",,"""ZTF18aagxqpj"""," ""rb"": 0.366667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abvvoai"""," ""ZTF18abvvoai"",",," {""comment"": ""SN Ia"""," ""ZTF19acihgng"""," ""ZTF19acihgng"",",," {""comment"": ""SN II""","""ZTF20aaenkwk""","""ZTF20aaenkwk"",",,"""ZTF18aagvzat"""," ""rb"": 0.473333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abwfktb"""," ""ZTF18abwfktb"",",," {""comment"": ""SN Ia"""," ""ZTF19acjnaxa"""," ""ZTF19acjnaxa"",",," {""comment"": ""SN II""","""ZTF19acxqano""","""ZTF19acxqano"",",,"""ZTF18aagxahz"""," ""rb"": 0.333333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abwgaek"""," ""ZTF18abwgaek"",",," {""comment"": ""SN Ia"""," ""ZTF19acjurot"""," ""ZTF19acjurot"",",," {""comment"": ""SN II""","""ZTF20aauodwr""","""ZTF20aauodwr"",",,"""ZTF18aagxteh"""," ""rb"": 0.323333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abwnxkl"""," ""ZTF18abwnxkl"",",," {""comment"": ""SN Ia"""," ""ZTF19acvgjme"""," ""ZTF19acvgjme"",",," {""comment"": ""SN II""","""ZTF20aauukev""","""ZTF20aauukev"",",,"""ZTF18aagxtbm"""," ""rb"": 0.403333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abztovy"""," ""ZTF18abztovy"",",," {""comment"": ""SN Ia"""," ""ZTF19acxgwid"""," ""ZTF19acxgwid"",",," {""comment"": ""SN II""","""ZTF20aatxmcd""","""ZTF20aatxmcd"",",,"""ZTF18aagzkhw"""," ""rb"": 0.253333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18abzuzrg"""," ""ZTF18abzuzrg"",",," {""comment"": ""SN Ia"""," ""ZTF19acykjad"""," ""ZTF19acykjad"",",," {""comment"": ""SN II""","""ZTF19adaiuyz""","""ZTF19adaiuyz"",",,"""ZTF18aagtfcn"""," ""rb"": 0.373333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acacnzi"""," ""ZTF18acacnzi"",",," {""comment"": ""SN Ia"""," ""ZTF19acyqwlm"""," ""ZTF19acyqwlm"",",," {""comment"": ""SN II""","""ZTF19abzihnr""","""ZTF19abzihnr"",",,"""ZTF18aahbmuc"""," ""rb"": 0.54"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acakxsn"""," ""ZTF18acakxsn"",",," {""comment"": ""SN Ia"""," ""ZTF19aadmjtn"""," ""ZTF19aadmjtn"",",," {""comment"": ""SN II""","""ZTF19abrdzrv""","""ZTF19abrdzrv"",",,"""ZTF18aagwird"""," ""rb"": 0.29"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acbwbnk"""," ""ZTF18acbwbnk"",",," {""comment"": ""SN Ia"""," ""ZTF19aainjqn"""," ""ZTF19aainjqn"",",," {""comment"": ""SN II""","""ZTF19aapcnzi""","""ZTF19aapcnzi"",",,"""ZTF18aagwaxq"""," ""rb"": 0.303333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acbxrwy"""," ""ZTF18acbxrwy"",",," {""comment"": ""SN Ia"""," ""ZTF19aaeflme"""," ""ZTF19aaeflme"",",," {""comment"": ""SN II""","""ZTF20aaoldej""","""ZTF20aaoldej"",",,"""ZTF18aagwaxr"""," ""rb"": 0.323333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acbzrcb"""," ""ZTF18acbzrcb"",",," {""comment"": ""SN Ia"""," ""ZTF19aahsgka"""," ""ZTF19aahsgka"",",," {""comment"": ""SN II""","""ZTF20abbpkpa""","""ZTF20abbpkpa"",",,"""ZTF18aagwirl"""," ""rb"": 0.31"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18accdeyk"""," ""ZTF18accdeyk"",",," {""comment"": ""SN Ia"""," ""ZTF18acusegd"""," ""ZTF18acusegd"",",," {""comment"": ""SN II""","""ZTF20aasdpxi""","""ZTF20aasdpxi"",",,"""ZTF18aagzsxw"""," ""rb"": 0.463333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acckprh"""," ""ZTF18acckprh"",",," {""comment"": ""SN Ia"""," ""ZTF19aampqcq"""," ""ZTF19aampqcq"",",," {""comment"": ""SN II""","""ZTF20aauqhka""","""ZTF20aauqhka"",",,"""ZTF18aagzmqu"""," ""rb"": 0.386667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18accvmuk"""," ""ZTF18accvmuk"",",," {""comment"": ""SN Ia"""," ""ZTF18abhpzig"""," ""ZTF18abhpzig"",",," {""comment"": ""SN II""","""ZTF19acyjjni""","""ZTF19acyjjni"",",,"""ZTF18aagwayc"""," ""rb"": 0.493333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acdvzml"""," ""ZTF18acdvzml"",",," {""comment"": ""SN Ia"""," ""ZTF18abvglon"""," ""ZTF18abvglon"",",," {""comment"": ""SN II""","""ZTF20aawbzlo""","""ZTF20aawbzlo"",",,"""ZTF18aagzrql"""," ""rb"": 0.61"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acdxeux"""," ""ZTF18acdxeux"",",," {""comment"": ""SN Ia"""," ""ZTF18aaklpdo"""," ""ZTF18aaklpdo"",",," {""comment"": ""SN II""","""ZTF20aaophpu""","""ZTF20aaophpu"",",,"""ZTF18aagtoge"""," ""rb"": 0.523333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acdykdh"""," ""ZTF18acdykdh"",",," {""comment"": ""SN Ia"""," ""ZTF18acdwazf"""," ""ZTF18acdwazf"",",," {""comment"": ""SN II""","""ZTF20aaovqfy""","""ZTF20aaovqfy"",",,"""ZTF18aagwajt"""," ""rb"": 0.3"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aceagtd"""," ""ZTF18aceagtd"",",," {""comment"": ""SN Ia"""," ""ZTF19aacgslb"""," ""ZTF19aacgslb"",",," {""comment"": ""SN II""","""ZTF20abepklv""","""ZTF20abepklv"",",,"""ZTF18aahbiih"""," ""rb"": 0.476667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aceatkc"""," ""ZTF18aceatkc"",",," {""comment"": ""SN Ia"""," ""ZTF19aacgslb"""," ""ZTF19aacgslb"",",," {""comment"": ""SN II""","""ZTF20aawyglg""","""ZTF20aawyglg"",",,"""ZTF18aagwaju"""," ""rb"": 0.296667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aceatnu"""," ""ZTF18aceatnu"",",," {""comment"": ""SN Ia"""," ""ZTF19aaklquv"""," ""ZTF19aaklquv"",",," {""comment"": ""SN II""","""ZTF20aamvpvx""","""ZTF20aamvpvx"",",,"""ZTF18aagzmni"""," ""rb"": 0.383333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acebcwi"""," ""ZTF18acebcwi"",",," {""comment"": ""SN Ia"""," ""ZTF19aanejfr"""," ""ZTF19aanejfr"",",," {""comment"": ""SN II""","""ZTF20aahqbun""","""ZTF20aahqbun"",",,"""ZTF18aagwiut"""," ""rb"": 0.386667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aceefae"""," ""ZTF18aceefae"",",," {""comment"": ""SN Ia"""," ""ZTF19aalcyfd"""," ""ZTF19aalcyfd"",",," {""comment"": ""SN II""","""ZTF18aawpwlf""","""ZTF18aawpwlf"",",,"""ZTF18aagvzct"""," ""rb"": 0.446667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acefjok"""," ""ZTF18acefjok"",",," {""comment"": ""SN Ia"""," ""ZTF19aaksrlb"""," ""ZTF19aaksrlb"",",," {""comment"": ""SN IIb""","""ZTF20aamsdxb""","""ZTF20aamsdxb"",",,"""ZTF18aagxsiq"""," ""rb"": 0.31"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acehpon"""," ""ZTF18acehpon"",",," {""comment"": ""SN Ia"""," ""ZTF19aamgttu"""," ""ZTF19aamgttu"",",," {""comment"": ""SN IIb""","""ZTF20aazkztc""","""ZTF20aazkztc"",",,"""ZTF18aagwicn"""," ""rb"": 0.376667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acejbqt"""," ""ZTF18acejbqt"",",," {""comment"": ""SN Ia"""," ""ZTF19aavhvkd"""," ""ZTF19aavhvkd"",",," {""comment"": ""SN IIb""","""ZTF20aahgejq""","""ZTF20aahgejq"",",,"""ZTF18aagwlvo"""," ""rb"": 0.4"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aceypci"""," ""ZTF18aceypci"",",," {""comment"": ""SN Ia"""," ""ZTF19aapcvdi"""," ""ZTF19aapcvdi"",",," {""comment"": ""SN IIb""","""ZTF19acyobbu""","""ZTF19acyobbu"",",,"""ZTF18aagwlvp"""," ""rb"": 0.363333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acgviec"""," ""ZTF18acgviec"",",," {""comment"": ""SN Ia"""," ""ZTF19aaoikti"""," ""ZTF19aaoikti"",",," {""comment"": ""SN IIb""","""ZTF20aaxhzhc""","""ZTF20aaxhzhc"",",,"""ZTF18aagwxkf"""," ""rb"": 0.753333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18achcfxa"""," ""ZTF18achcfxa"",",," {""comment"": ""SN Ia"""," ""ZTF19aapcvxi"""," ""ZTF19aapcvxi"",",," {""comment"": ""SN IIb""","""ZTF19aczmnqy""","""ZTF19aczmnqy"",",,"""ZTF18aagwiuv"""," ""rb"": 0.366667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18achdyst"""," ""ZTF18achdyst"",",," {""comment"": ""SN Ia"""," ""ZTF19aatgrpm"""," ""ZTF19aatgrpm"",",," {""comment"": ""SN IIb""","""ZTF20aahfqpm""","""ZTF20aahfqpm"",",,"""ZTF18aagwaka"""," ""rb"": 0.336667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acidntq"""," ""ZTF18acidntq"",",," {""comment"": ""SN Ia"""," ""ZTF19aavnwzv"""," ""ZTF19aavnwzv"",",," {""comment"": ""SN IIL""","""ZTF20aacbyij""","""ZTF20aacbyij"",",,"""ZTF18aagxidp"""," ""rb"": 0.55"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acmxowe"""," ""ZTF18acmxowe"",",," {""comment"": ""SN Ia"""," ""ZTF19aavwbpc"""," ""ZTF19aavwbpc"",",," {""comment"": ""SN IIn""","""ZTF19acyldun""","""ZTF19acyldun"",",,"""ZTF18aagwakf"""," ""rb"": 0.436667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acmypei"""," ""ZTF18acmypei"",",," {""comment"": ""SN Ia"""," ""ZTF19aawgolt"""," ""ZTF19aawgolt"",",," {""comment"": ""SN IIn""","""ZTF20aafegdf""","""ZTF20aafegdf"",",,"""ZTF18aagvyqq"""," ""rb"": 0.28"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acmznwo"""," ""ZTF18acmznwo"",",," {""comment"": ""SN Ia"""," ""ZTF19abajuqh"""," ""ZTF19abajuqh"",",," {""comment"": ""SN IIn""","""ZTF20aanakcd""","""ZTF20aanakcd"",",,"""ZTF18aagwiuy"""," ""rb"": 0.56"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acppctj"""," ""ZTF18acppctj"",",," {""comment"": ""SN Ia"""," ""ZTF19abakdjd"""," ""ZTF19abakdjd"",",," {""comment"": ""SN IIn""","""ZTF20aacbyec""","""ZTF20aacbyec"",",,"""ZTF18aagxazh"""," ""rb"": 0.526667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acqssac"""," ""ZTF18acqssac"",",," {""comment"": ""SN Ia"""," ""ZTF19abgrcxs"""," ""ZTF19abgrcxs"",",," {""comment"": ""SN IIn""","""ZTF20aawijco""","""ZTF20aawijco"",",,"""ZTF18aagwakg"""," ""rb"": 0.4"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acqzdkf"""," ""ZTF18acqzdkf"",",," {""comment"": ""SN Ia"""," ""ZTF19aawfcgp"""," ""ZTF19aawfcgp"",",," {""comment"": ""SN IIn""","""ZTF20aaaweke""","""ZTF20aaaweke"",",,"""ZTF18aagwlko"""," ""rb"": 0.493333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acqzgwt"""," ""ZTF18acqzgwt"",",," {""comment"": ""SN Ia"""," ""ZTF19abegxob"""," ""ZTF19abegxob"",",," {""comment"": ""SN IIn""","""ZTF19acyjysk""","""ZTF19acyjysk"",",,"""ZTF18aagwivd"""," ""rb"": 0.36"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acruxts"""," ""ZTF18acruxts"",",," {""comment"": ""SN Ia"""," ""ZTF19aaxibpz"""," ""ZTF19aaxibpz"",",," {""comment"": ""SN IIn""","""ZTF19adannbl""","""ZTF19adannbl"",",,"""ZTF18aagwnaf"""," ""rb"": 0.68"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acrxyrk"""," ""ZTF18acrxyrk"",",," {""comment"": ""SN Ia"""," ""ZTF19aamqlyl"""," ""ZTF19aamqlyl"",",," {""comment"": ""SN IIn""","""ZTF20aadtarr""","""ZTF20aadtarr"",",,"""ZTF18aagwivi"""," ""rb"": 0.683333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acsllgd"""," ""ZTF18acsllgd"",",," {""comment"": ""SN Ia"""," ""ZTF19aavkhuy"""," ""ZTF19aavkhuy"",",," {""comment"": ""SN IIn""","""ZTF19adalarj""","""ZTF19adalarj"",",,"""ZTF18aagxawy"""," ""rb"": 0.606667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18actakjc"""," ""ZTF18actakjc"",",," {""comment"": ""SN Ia"""," ""ZTF19aajxwnz"""," ""ZTF19aajxwnz"",",," {""comment"": ""SN IIn""","""ZTF20aayvmyh""","""ZTF20aayvmyh"",",,"""ZTF18aagwlif"""," ""rb"": 0.31"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acukdth"""," ""ZTF18acukdth"",",," {""comment"": ""SN Ia"""," ""ZTF19aavxikq"""," ""ZTF19aavxikq"",",," {""comment"": ""SN IIn""","""ZTF19aavjukt""","""ZTF19aavjukt"",",,"""ZTF18aagxbfe"""," ""rb"": 0.333333"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acvcgrx"""," ""ZTF18acvcgrx"",",," {""comment"": ""SN Ia"""," ""ZTF19ablovot"""," ""ZTF19ablovot"",",," {""comment"": ""SN IIn""","""ZTF19acvkibv""","""ZTF19acvkibv"",",,"""ZTF18aagxbfh"""," ""rb"": 0.51"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acvghyv"""," ""ZTF18acvghyv"",",," {""comment"": ""SN Ia"""," ""ZTF19abattvp"""," ""ZTF19abattvp"",",," {""comment"": ""SN IIn""","""ZTF19acykaae""","""ZTF19acykaae"",",,"""ZTF18aagypxz"""," ""rb"": 0.22"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acvhbmf"""," ""ZTF18acvhbmf"",",," {""comment"": ""SN Ia"""," ""ZTF18achxcsh"""," ""ZTF18achxcsh"",",," {""comment"": ""SN IIn""","""ZTF20aamrreb""","""ZTF20aamrreb"",",,"""ZTF18aagvqrz"""," ""rb"": 0.286667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acvqsht"""," ""ZTF18acvqsht"",",," {""comment"": ""SN Ia"""," ""ZTF19aafmhcl"""," ""ZTF19aafmhcl"",",," {""comment"": ""SN IIn""","""ZTF20aavhixe""","""ZTF20aavhixe"",",,"""ZTF18aagwhkp"""," ""rb"": 0.396667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acwxeqf"""," ""ZTF18acwxeqf"",",," {""comment"": ""SN Ia"""," ""ZTF19aailsfh"""," ""ZTF19aailsfh"",",," {""comment"": ""SN IIn""","""ZTF20aaurfwa""","""ZTF20aaurfwa"",",,"""ZTF18aagxbfs"""," ""rb"": 0.54"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acwysnr"""," ""ZTF18acwysnr"",",," {""comment"": ""SN Ia"""," ""ZTF19aajwjwq"""," ""ZTF19aajwjwq"",",," {""comment"": ""SN IIn""","""ZTF20aadxrvb""","""ZTF20aadxrvb"",",,"""ZTF18aagwmxl"""," ""rb"": 0.446667"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acxbksk"""," ""ZTF18acxbksk"",",," {""comment"": ""SN Ia"""," ""ZTF19aakisqk"""," ""ZTF19aakisqk"",",," {""comment"": ""SN IIn""","""ZTF20aasivpe""","""ZTF20aasivpe"",",,"""ZTF18aagwoef"""," ""rb"": 0.43"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18acyxtxh"""," ""ZTF18acyxtxh"",",," {""comment"": ""SN Ia"""," ""ZTF19aakwifv"""," ""ZTF19aakwifv"",",," {""comment"": ""SN IIn""","""ZTF20aammbvq""","""ZTF20aammbvq"",",,"""ZTF18aagwmxh"""," ""rb"": 0.51"," ""Bogus""",,
" {""comment"": ""AGN"""," ""ZTF18aczerfh"""," ""ZTF18aczerfh"",",," {""comment"": ""SN Ia"""," ""ZTF19aaljeup"""," ""ZTF19aaljeup"",",," {""comment"": ""SN IIn""","""ZTF20aahapgw""","""ZTF20aahapgw"",",,"""ZTF18aagxcjg"""," ""rb"": 0.503333"," ""Bogus""",,
